"기준년","대업종","중업종","규모","지방관서","공사규모","사업장수","근로자수"
2020,9,901,43,7110,J,7,1202
2020,9,901,43,7110,J,8,1060
2020,9,901,43,7120,J,1,100
2020,9,901,43,7120,J,1,108
2020,9,901,43,7120,J,3,468
2020,9,901,43,7120,J,4,743
2020,9,901,43,7210,J,10,1403
2020,9,901,43,7210,J,10,1529
2020,9,901,43,7210,J,5,653
2020,9,901,43,7210,J,5,717
2020,9,901,43,7220,J,1,130
2020,9,901,43,7220,J,2,335
2020,9,901,43,7230,J,1,161
2020,9,901,43,7230,J,1,225
2020,9,901,51,2000,J,3,1038
2020,9,901,51,2000,J,3,1206
2020,9,901,51,2000,J,4,1393
2020,9,901,51,2000,J,9,3345
2020,9,901,51,2010,J,7,2725
2020,9,901,51,2020,J,1,493
2020,9,901,51,2020,J,2,900
2020,9,901,51,2020,J,9,3373
2020,9,901,51,2030,J,6,2325
2020,9,901,51,2030,J,7,2616
2020,9,901,51,2040,J,1,426
2020,9,901,51,2040,J,11,4248
2020,9,901,51,2050,J,1,315
2020,9,901,51,2050,J,2,685
2020,9,901,51,2060,J,2,749
2020,9,901,51,2060,J,3,1095
2020,9,901,51,2060,J,3,1140
2020,9,901,51,2060,J,5,1842
2020,9,901,51,2110,J,3,951
2020,9,901,51,2150,J,1,366
2020,9,901,51,3000,J,1,325
2020,9,901,51,3000,J,1,330
2020,9,901,51,3000,J,1,350
2020,9,901,51,3000,J,1,401
2020,9,901,51,3000,J,1,415
2020,9,901,51,3000,J,3,1016
2020,9,901,51,3010,J,1,311
2020,9,901,51,3010,J,1,330
2020,9,901,51,3020,J,2,626
2020,9,901,51,3120,J,1,345
2020,9,901,51,3120,J,1,355
2020,9,901,51,3120,J,1,428
2020,9,901,51,3140,J,1,374
2020,9,901,51,4000,J,1,490
2020,9,901,51,4000,J,3,1121
2020,9,901,51,4010,J,2,728
2020,9,901,51,4130,J,1,300
2020,9,901,51,5000,J,10,3872
2020,9,901,51,5010,J,1,356
2020,9,901,51,5110,J,1,300
2020,9,901,51,5110,J,1,359
2020,9,901,51,5110,J,1,361
2020,9,901,51,5110,J,2,605
2020,9,901,51,5110,J,5,2011
2020,9,901,51,5120,J,1,322
2020,9,901,51,5120,J,1,354
2020,9,901,51,5130,J,1,381
2020,9,901,51,5130,J,1,408
2020,9,901,51,5130,J,1,485
2020,9,901,51,5140,J,1,354
2020,9,901,51,5140,J,1,374
2020,9,901,51,5140,J,2,690
2020,9,901,51,5160,J,1,341
2020,9,901,51,5160,J,2,787
2020,9,901,51,5160,J,4,1486
2020,9,901,51,5170,J,1,399
2020,9,901,51,5170,J,4,1305
2020,9,901,51,5180,J,2,636
2020,9,901,51,6000,J,1,300
2020,9,901,51,6000,J,1,399
2020,9,901,51,6000,J,2,763
2020,9,901,51,6000,J,3,1116
2020,9,901,51,6110,J,1,357
2020,9,901,51,6110,J,2,703
2020,9,901,51,6120,J,1,360
2020,9,901,51,6210,J,1,335
2020,9,901,51,6220,J,1,380
2020,9,901,51,6310,J,2,984
2020,9,901,51,7000,J,1,300
2020,9,901,51,7000,J,1,328
2020,9,901,51,7000,J,1,375
2020,9,901,51,7000,J,1,420
2020,9,901,51,7000,J,5,1865
2020,9,901,51,7000,J,6,2424
2020,9,901,51,7110,J,1,380
2020,9,901,51,7110,J,6,2082
2020,9,901,51,7120,J,1,471
2020,9,901,51,7210,J,1,325
2020,9,901,61,2000,J,1,532
2020,9,901,61,2000,J,2,1084
2020,9,901,61,2000,J,6,4103
2020,9,901,61,2000,J,6,4188
2020,9,901,61,2010,J,3,2217
2020,9,901,61,2020,J,2,1153
2020,9,901,61,2030,J,2,1200
2020,9,901,61,2040,J,10,7381
2020,9,901,61,2040,J,3,1934
2020,9,901,61,2050,J,1,890
2020,9,901,61,2050,J,1,900
2020,9,901,61,2060,J,1,744
2020,9,901,61,2060,J,2,1605
2020,9,901,61,2060,J,5,3496
2020,9,901,61,2070,J,1,920
2020,9,901,61,2110,J,1,572
2020,9,901,61,2110,J,1,888
2020,9,901,61,2110,J,1,920
2020,9,901,61,2130,J,1,888
2020,9,901,61,2140,J,4,2349
2020,9,901,61,2150,J,1,791
2020,9,901,61,3000,J,1,920
2020,9,901,61,3000,J,2,1300
2020,9,901,61,3010,J,1,700
2020,9,901,61,3010,J,1,888
2020,9,901,61,3020,J,1,764
2020,9,901,61,3110,J,1,920
2020,9,901,61,3120,J,1,575
2020,9,901,61,3120,J,1,888
2020,9,901,61,4000,J,1,500
2020,9,901,61,4000,J,1,650
2020,9,901,61,4000,J,1,920
2020,9,901,61,4120,J,1,659
2020,9,901,61,4140,J,1,920
2020,9,901,61,5000,J,2,1029
2020,9,901,61,5010,J,2,1327
2020,9,901,61,5110,J,1,920
2020,9,901,61,5110,J,3,1903
2020,9,901,61,5120,J,1,900
2020,9,901,61,5130,J,1,840
2020,9,901,61,5130,J,2,1111
2020,9,901,61,5160,J,1,682
2020,9,901,61,5180,J,1,677
2020,9,901,61,6000,J,1,635
2020,9,901,61,6000,J,2,1544
2020,9,901,61,6000,J,2,1855
2020,9,901,61,6110,J,1,888
2020,9,901,61,6110,J,1,920
2020,9,901,61,6310,J,2,1449
2020,9,901,61,7000,J,1,795
2020,9,901,61,7000,J,1,920
2020,9,901,61,7000,J,2,1248
2020,9,901,61,7000,J,3,1576
2020,9,901,61,7000,J,3,2131
2020,9,901,61,7110,J,1,888
2020,9,901,61,7110,J,1,920
2020,9,901,61,7120,J,1,511
2020,9,901,61,7210,J,1,600
2020,9,901,73,2000,J,1,1052
2020,9,901,73,2000,J,1,1059
2020,9,901,73,2000,J,1,4957
2020,9,901,73,2010,J,1,1027
2020,9,901,73,2020,J,3,3623
2020,9,901,73,2030,J,1,1250
2020,9,901,73,2040,J,3,3922
2020,9,901,73,2060,J,2,2868
2020,9,901,73,2060,J,3,3962
2020,9,901,73,2150,J,2,2000
2020,9,901,73,3000,J,1,1053
2020,9,901,73,3010,J,1,1190
2020,9,901,73,3120,J,1,1121
2020,9,901,73,4120,J,1,2269
2020,9,901,73,5010,J,1,2027
2020,9,901,73,5110,J,1,1329
2020,9,901,73,5120,J,2,4062
2020,9,901,73,5130,J,1,1400
2020,9,901,73,5160,J,2,4698
2020,9,901,73,6000,J,2,7648
2020,9,901,73,6110,J,1,2709
2020,9,901,73,6110,J,1,4137
2020,9,905,11,2000,J,1972,3282
2020,9,905,11,2000,J,622,1014
2020,9,905,11,2000,J,689,1028
2020,9,905,11,2000,J,722,1227
2020,9,905,11,2010,J,3246,5220
2020,9,905,11,2020,J,2140,3675
2020,9,905,11,2020,J,701,1127
2020,9,905,11,2020,J,795,1240
2020,9,905,11,2020,J,967,1567
2020,9,905,11,2030,J,1339,2140
2020,9,905,11,2030,J,583,838
2020,9,905,11,2030,J,626,1019
2020,9,905,11,2030,J,746,1131
2020,9,905,11,2040,J,1349,2211
2020,9,905,11,2040,J,1367,2271
2020,9,905,11,2040,J,4,5
2020,9,905,11,2040,J,764,1205
2020,9,905,11,2050,J,493,696
2020,9,905,11,2050,J,497,725
2020,9,905,11,2050,J,656,971
2020,9,905,11,2050,J,661,943
2020,9,905,11,2050,J,672,1038
2020,9,905,11,2060,J,522,800
2020,9,905,11,2060,J,751,1177
2020,9,905,11,2060,J,924,1542
2020,9,905,11,2060,J,954,1558
2020,9,905,11,2070,J,152,251
2020,9,905,11,2070,J,1797,2830
2020,9,905,11,2070,J,209,337
2020,9,905,11,2070,J,216,321
2020,9,905,11,2070,J,471,751
2020,9,905,11,2070,J,480,771
2020,9,905,11,2070,J,672,1095
2020,9,905,11,2070,J,853,1190
2020,9,905,11,2110,J,1121,1750
2020,9,905,11,2110,J,125,182
2020,9,905,11,2110,J,131,184
2020,9,905,11,2110,J,211,302
2020,9,905,11,2110,J,232,345
2020,9,905,11,2110,J,303,454
2020,9,905,11,2120,J,195,292
2020,9,905,11,2120,J,327,520
2020,9,905,11,2130,J,126,187
2020,9,905,11,2130,J,163,222
2020,9,905,11,2130,J,275,367
2020,9,905,11,2130,J,283,393
2020,9,905,11,2130,J,790,1186
2020,9,905,11,2140,J,1196,1916
2020,9,905,11,2140,J,178,295
2020,9,905,11,2150,J,159,251
2020,9,905,11,2150,J,164,274
2020,9,905,11,2150,J,195,288
2020,9,905,11,3000,J,193,282
2020,9,905,11,3000,J,235,309
2020,9,905,11,3000,J,242,352
2020,9,905,11,3000,J,366,608
2020,9,905,11,3000,J,471,683
2020,9,905,11,3000,J,560,873
2020,9,905,11,3000,J,590,837
2020,9,905,11,3000,J,899,1312
2020,9,905,11,3010,J,441,661
2020,9,905,11,3010,J,510,735
2020,9,905,11,3010,J,683,1039
2020,9,905,11,3010,J,787,1163
2020,9,905,11,3010,J,902,1442
2020,9,905,11,3020,J,430,623
2020,9,905,11,3020,J,486,753
2020,9,905,11,3020,J,525,786
2020,9,905,11,3110,J,168,192
2020,9,905,11,3110,J,175,212
2020,9,905,11,3110,J,234,291
2020,9,905,11,3110,J,335,477
2020,9,905,11,3110,J,464,659
2020,9,905,11,3110,J,465,653
2020,9,905,11,3110,J,501,691
2020,9,905,11,3110,J,915,1255
2020,9,905,11,3120,J,163,227
2020,9,905,11,3120,J,309,530
2020,9,905,11,3120,J,478,716
2020,9,905,11,3120,J,859,1374
2020,9,905,11,3120,J,963,1521
2020,9,905,11,3130,J,1339,1934
2020,9,905,11,3130,J,385,545
2020,9,905,11,3130,J,793,1172
2020,9,905,11,3140,J,1131,1592
2020,9,905,11,3140,J,151,191
2020,9,905,11,3140,J,195,289
2020,9,905,11,3140,J,201,274
2020,9,905,11,3140,J,205,283
2020,9,905,11,3140,J,250,308
2020,9,905,11,3140,J,321,388
2020,9,905,11,3140,J,383,573
2020,9,905,11,3150,J,219,317
2020,9,905,11,3150,J,310,400
2020,9,905,11,3150,J,467,622
2020,9,905,11,4000,J,1059,1616
2020,9,905,11,4000,J,144,221
2020,9,905,11,4000,J,154,235
2020,9,905,11,4000,J,352,562
2020,9,905,11,4000,J,422,598
2020,9,905,11,4000,J,659,1127
2020,9,905,11,4000,J,800,1268
2020,9,905,11,4000,J,868,1386
2020,9,905,11,4010,J,112,177
2020,9,905,11,4010,J,210,376
2020,9,905,11,4010,J,353,609
2020,9,905,11,4010,J,354,523
2020,9,905,11,4010,J,369,580
2020,9,905,11,4010,J,673,1050
2020,9,905,11,4010,J,895,1354
2020,9,905,11,4110,J,164,185
2020,9,905,11,4110,J,249,347
2020,9,905,11,4110,J,54,80
2020,9,905,11,4110,J,596,935
2020,9,905,11,4110,J,705,1194
2020,9,905,11,4110,J,841,1136
2020,9,905,11,4120,J,1020,1494
2020,9,905,11,4120,J,2,4
2020,9,905,11,4120,J,463,537
2020,9,905,11,4130,J,215,279
2020,9,905,11,4130,J,285,367
2020,9,905,11,4130,J,386,496
2020,9,905,11,4130,J,389,501
2020,9,905,11,4140,J,121,164
2020,9,905,11,4140,J,161,214
2020,9,905,11,4140,J,209,292
2020,9,905,11,4140,J,255,328
2020,9,905,11,4140,J,637,959
2020,9,905,11,5000,J,1388,2222
2020,9,905,11,5000,J,263,406
2020,9,905,11,5000,J,304,458
2020,9,905,11,5000,J,632,969
2020,9,905,11,5000,J,78,142
2020,9,905,11,5000,J,810,1230
2020,9,905,11,5010,J,1058,1665
2020,9,905,11,5010,J,270,463
2020,9,905,11,5010,J,655,1007
2020,9,905,11,5010,J,971,1426
2020,9,905,11,5110,J,2191,3492
2020,9,905,11,5110,J,430,650
2020,9,905,11,5110,J,437,661
2020,9,905,11,5110,J,543,848
2020,9,905,11,5110,J,572,894
2020,9,905,11,5110,J,777,1197
2020,9,905,11,5110,J,844,1361
2020,9,905,11,5110,J,862,1427
2020,9,905,11,5120,J,1179,1812
2020,9,905,11,5120,J,1818,2776
2020,9,905,11,5130,J,156,266
2020,9,905,11,5130,J,301,447
2020,9,905,11,5130,J,423,649
2020,9,905,11,5130,J,473,726
2020,9,905,11,5130,J,549,846
2020,9,905,11,5130,J,943,1531
2020,9,905,11,5140,J,1121,1654
2020,9,905,11,5140,J,1254,1952
2020,9,905,11,5140,J,846,1286
2020,9,905,11,5160,J,1030,1611
2020,9,905,11,5160,J,1375,2140
2020,9,905,11,5160,J,363,587
2020,9,905,11,5160,J,430,697
2020,9,905,11,5160,J,535,904
2020,9,905,11,5160,J,559,922
2020,9,905,11,5160,J,564,956
2020,9,905,11,5160,J,792,1313
2020,9,905,11,5170,J,1312,2130
2020,9,905,11,5170,J,398,673
2020,9,905,11,5170,J,448,716
2020,9,905,11,5180,J,1003,1554
2020,9,905,11,5180,J,1048,1590
2020,9,905,11,5180,J,1173,1774
2020,9,905,11,5180,J,485,726
2020,9,905,11,6000,J,115,183
2020,9,905,11,6000,J,1168,1817
2020,9,905,11,6000,J,1460,2334
2020,9,905,11,6000,J,1462,2316
2020,9,905,11,6000,J,153,271
2020,9,905,11,6000,J,174,264
2020,9,905,11,6000,J,259,427
2020,9,905,11,6000,J,302,539
2020,9,905,11,6000,J,322,552
2020,9,905,11,6000,J,327,514
2020,9,905,11,6000,J,440,694
2020,9,905,11,6000,J,493,709
2020,9,905,11,6000,J,574,959
2020,9,905,11,6110,J,1007,1535
2020,9,905,11,6110,J,1271,1975
2020,9,905,11,6110,J,146,223
2020,9,905,11,6110,J,152,234
2020,9,905,11,6110,J,172,254
2020,9,905,11,6110,J,175,275
2020,9,905,11,6110,J,191,344
2020,9,905,11,6110,J,411,631
2020,9,905,11,6110,J,423,707
2020,9,905,11,6110,J,428,628
2020,9,905,11,6120,J,365,606
2020,9,905,11,6120,J,718,1150
2020,9,905,11,6130,J,188,254
2020,9,905,11,6130,J,270,359
2020,9,905,11,6130,J,856,1360
2020,9,905,11,6210,J,133,187
2020,9,905,11,6210,J,165,225
2020,9,905,11,6210,J,168,256
2020,9,905,11,6210,J,173,239
2020,9,905,11,6210,J,204,327
2020,9,905,11,6210,J,306,423
2020,9,905,11,6210,J,352,516
2020,9,905,11,6210,J,388,552
2020,9,905,11,6210,J,693,1011
2020,9,905,11,6220,J,198,370
2020,9,905,11,6220,J,234,444
2020,9,905,11,6220,J,466,736
2020,9,905,11,6220,J,918,1477
2020,9,905,11,6220,J,933,1492
2020,9,905,11,6310,J,2700,4255
2020,9,905,11,6310,J,705,976
2020,9,905,11,7000,J,103,178
2020,9,905,11,7000,J,1114,1764
2020,9,905,11,7000,J,1322,2051
2020,9,905,11,7000,J,236,383
2020,9,905,11,7000,J,426,660
2020,9,905,11,7000,J,434,754
2020,9,905,11,7000,J,566,848
2020,9,905,11,7000,J,631,986
2020,9,905,11,7000,J,707,1093
2020,9,905,11,7000,J,810,1291
2020,9,905,11,7110,J,149,238
2020,9,905,11,7110,J,191,302
2020,9,905,11,7110,J,191,306
2020,9,905,11,7110,J,218,376
2020,9,905,11,7110,J,234,366
2020,9,905,11,7110,J,536,860
2020,9,905,11,7110,J,612,944
2020,9,905,11,7110,J,655,1044
2020,9,905,11,7110,J,799,1306
2020,9,905,11,7110,J,96,162
2020,9,905,11,7120,J,180,272
2020,9,905,11,7120,J,381,600
2020,9,905,11,7120,J,509,768
2020,9,905,11,7120,J,678,991
2020,9,905,11,7210,J,1,1
2020,9,905,11,7210,J,285,435
2020,9,905,11,7210,J,560,898
2020,9,905,11,7210,J,811,1265
2020,9,905,11,7210,J,874,1336
2020,9,905,11,7210,J,932,1379
2020,9,905,11,7220,J,153,233
2020,9,905,11,7220,J,190,293
2020,9,905,11,7220,J,301,419
2020,9,905,11,7220,J,369,605
2020,9,905,11,7220,J,394,644
2020,9,905,11,7230,J,273,417
2020,9,905,11,7230,J,518,845
2020,9,905,12,2000,J,111,717
2020,9,905,12,2000,J,144,930
2020,9,905,12,2000,J,484,3179
2020,9,905,12,2000,J,94,605
2020,9,905,12,2010,J,774,5083
2020,9,905,12,2020,J,142,913
2020,9,905,12,2020,J,147,977
2020,9,905,12,2020,J,163,1025
2020,9,905,12,2020,J,488,3212
2020,9,905,12,2030,J,121,757
2020,9,905,12,2030,J,254,1605
2020,9,905,12,2030,J,72,457
2020,9,905,12,2030,J,99,657
2020,9,905,12,2040,J,130,822
2020,9,905,12,2040,J,260,1682
2020,9,905,12,2040,J,306,1975
2020,9,905,12,2050,J,100,648
2020,9,905,12,2050,J,112,684
2020,9,905,12,2050,J,42,276
2020,9,905,12,2050,J,60,371
2020,9,905,12,2050,J,95,599
2020,9,905,12,2060,J,117,736
2020,9,905,12,2060,J,172,1117
2020,9,905,12,2060,J,211,1355
2020,9,905,12,2060,J,84,521
2020,9,905,12,2070,J,107,684
2020,9,905,12,2070,J,20,122
2020,9,905,12,2070,J,245,1511
2020,9,905,12,2070,J,28,179
2020,9,905,12,2070,J,31,193
2020,9,905,12,2070,J,71,439
2020,9,905,12,2070,J,73,453
2020,9,905,12,2070,J,91,566
2020,9,905,12,2110,J,11,67
2020,9,905,12,2110,J,162,1045
2020,9,905,12,2110,J,18,108
2020,9,905,12,2110,J,27,173
2020,9,905,12,2110,J,37,249
2020,9,905,12,2110,J,8,50
2020,9,905,12,2120,J,22,145
2020,9,905,12,2120,J,36,230
2020,9,905,12,2130,J,19,120
2020,9,905,12,2130,J,22,129
2020,9,905,12,2130,J,22,145
2020,9,905,12,2130,J,38,233
2020,9,905,12,2130,J,91,573
2020,9,905,12,2140,J,197,1278
2020,9,905,12,2140,J,26,152
2020,9,905,12,2150,J,19,127
2020,9,905,12,2150,J,21,126
2020,9,905,12,2150,J,24,144
2020,9,905,12,3000,J,17,107
2020,9,905,12,3000,J,22,146
2020,9,905,12,3000,J,45,306
2020,9,905,12,3000,J,49,300
2020,9,905,12,3000,J,52,318
2020,9,905,12,3000,J,57,388
2020,9,905,12,3000,J,89,548
2020,9,905,12,3000,J,92,578
2020,9,905,12,3010,J,101,652
2020,9,905,12,3010,J,143,920
2020,9,905,12,3010,J,57,358
2020,9,905,12,3010,J,63,408
2020,9,905,12,3010,J,73,455
2020,9,905,12,3020,J,40,249
2020,9,905,12,3020,J,63,395
2020,9,905,12,3020,J,67,426
2020,9,905,12,3110,J,15,88
2020,9,905,12,3110,J,21,136
2020,9,905,12,3110,J,25,167
2020,9,905,12,3110,J,26,159
2020,9,905,12,3110,J,41,246
2020,9,905,12,3110,J,44,284
2020,9,905,12,3110,J,50,321
2020,9,905,12,3110,J,88,559
2020,9,905,12,3120,J,13,78
2020,9,905,12,3120,J,140,881
2020,9,905,12,3120,J,160,1000
2020,9,905,12,3120,J,45,279
2020,9,905,12,3120,J,59,381
2020,9,905,12,3130,J,171,1065
2020,9,905,12,3130,J,29,176
2020,9,905,12,3130,J,96,600
2020,9,905,12,3140,J,121,738
2020,9,905,12,3140,J,15,93
2020,9,905,12,3140,J,15,96
2020,9,905,12,3140,J,22,146
2020,9,905,12,3140,J,24,137
2020,9,905,12,3140,J,26,156
2020,9,905,12,3140,J,45,273
2020,9,905,12,3140,J,9,55
2020,9,905,12,3150,J,25,153
2020,9,905,12,3150,J,31,202
2020,9,905,12,3150,J,44,283
2020,9,905,12,4000,J,101,614
2020,9,905,12,4000,J,118,738
2020,9,905,12,4000,J,119,776
2020,9,905,12,4000,J,19,115
2020,9,905,12,4000,J,22,138
2020,9,905,12,4000,J,53,347
2020,9,905,12,4000,J,57,366
2020,9,905,12,4000,J,88,544
2020,9,905,12,4010,J,118,746
2020,9,905,12,4010,J,16,99
2020,9,905,12,4010,J,31,197
2020,9,905,12,4010,J,53,327
2020,9,905,12,4010,J,53,328
2020,9,905,12,4010,J,67,428
2020,9,905,12,4010,J,81,508
2020,9,905,12,4110,J,109,661
2020,9,905,12,4110,J,11,78
2020,9,905,12,4110,J,47,307
2020,9,905,12,4110,J,5,33
2020,9,905,12,4110,J,85,529
2020,9,905,12,4110,J,90,566
2020,9,905,12,4120,J,1,8
2020,9,905,12,4120,J,137,871
2020,9,905,12,4120,J,26,176
2020,9,905,12,4130,J,13,82
2020,9,905,12,4130,J,17,116
2020,9,905,12,4130,J,23,145
2020,9,905,12,4130,J,34,209
2020,9,905,12,4140,J,10,62
2020,9,905,12,4140,J,19,124
2020,9,905,12,4140,J,23,148
2020,9,905,12,4140,J,28,175
2020,9,905,12,4140,J,77,490
2020,9,905,12,5000,J,107,665
2020,9,905,12,5000,J,11,59
2020,9,905,12,5000,J,111,714
2020,9,905,12,5000,J,180,1138
2020,9,905,12,5000,J,25,154
2020,9,905,12,5000,J,45,282
2020,9,905,12,5010,J,170,1052
2020,9,905,12,5010,J,33,211
2020,9,905,12,5010,J,83,510
2020,9,905,12,5010,J,98,611
2020,9,905,12,5110,J,139,884
2020,9,905,12,5110,J,160,1030
2020,9,905,12,5110,J,369,2369
2020,9,905,12,5110,J,65,405
2020,9,905,12,5110,J,75,484
2020,9,905,12,5110,J,86,542
2020,9,905,12,5110,J,90,605
2020,9,905,12,5110,J,95,612
2020,9,905,12,5120,J,159,1018
2020,9,905,12,5120,J,267,1659
2020,9,905,12,5130,J,184,1188
2020,9,905,12,5130,J,31,195
2020,9,905,12,5130,J,62,394
2020,9,905,12,5130,J,63,408
2020,9,905,12,5130,J,69,438
2020,9,905,12,5130,J,97,600
2020,9,905,12,5140,J,140,885
2020,9,905,12,5140,J,189,1187
2020,9,905,12,5140,J,80,499
2020,9,905,12,5160,J,112,710
2020,9,905,12,5160,J,128,825
2020,9,905,12,5160,J,151,985
2020,9,905,12,5160,J,274,1757
2020,9,905,12,5160,J,49,309
2020,9,905,12,5160,J,70,429
2020,9,905,12,5160,J,86,547
2020,9,905,12,5160,J,90,594
2020,9,905,12,5170,J,219,1390
2020,9,905,12,5170,J,57,362
2020,9,905,12,5170,J,81,487
2020,9,905,12,5180,J,137,878
2020,9,905,12,5180,J,160,1014
2020,9,905,12,5180,J,176,1090
2020,9,905,12,5180,J,62,389
2020,9,905,12,6000,J,135,822
2020,9,905,12,6000,J,18,111
2020,9,905,12,6000,J,196,1224
2020,9,905,12,6000,J,21,127
2020,9,905,12,6000,J,225,1426
2020,9,905,12,6000,J,30,205
2020,9,905,12,6000,J,39,249
2020,9,905,12,6000,J,50,308
2020,9,905,12,6000,J,58,360
2020,9,905,12,6000,J,62,392
2020,9,905,12,6000,J,67,410
2020,9,905,12,6000,J,68,422
2020,9,905,12,6000,J,83,514
2020,9,905,12,6110,J,11,70
2020,9,905,12,6110,J,120,755
2020,9,905,12,6110,J,14,90
2020,9,905,12,6110,J,188,1174
2020,9,905,12,6110,J,20,124
2020,9,905,12,6110,J,21,119
2020,9,905,12,6110,J,46,296
2020,9,905,12,6110,J,49,304
2020,9,905,12,6110,J,54,331
2020,9,905,12,6110,J,7,42
2020,9,905,12,6120,J,40,248
2020,9,905,12,6120,J,77,491
2020,9,905,12,6130,J,110,686
2020,9,905,12,6130,J,18,106
2020,9,905,12,6130,J,23,143
2020,9,905,12,6210,J,13,75
2020,9,905,12,6210,J,15,89
2020,9,905,12,6210,J,18,110
2020,9,905,12,6210,J,27,163
2020,9,905,12,6210,J,29,181
2020,9,905,12,6210,J,30,197
2020,9,905,12,6210,J,40,257
2020,9,905,12,6210,J,51,330
2020,9,905,12,6210,J,75,463
2020,9,905,12,6220,J,128,804
2020,9,905,12,6220,J,132,824
2020,9,905,12,6220,J,28,161
2020,9,905,12,6220,J,39,240
2020,9,905,12,6220,J,79,514
2020,9,905,12,6310,J,332,2077
2020,9,905,12,6310,J,68,414
2020,9,905,12,7000,J,102,625
2020,9,905,12,7000,J,133,840
2020,9,905,12,7000,J,15,106
2020,9,905,12,7000,J,186,1175
2020,9,905,12,7000,J,192,1199
2020,9,905,12,7000,J,34,200
2020,9,905,12,7000,J,61,379
2020,9,905,12,7000,J,73,463
2020,9,905,12,7000,J,75,486
2020,9,905,12,7000,J,76,478
2020,9,905,12,7110,J,103,624
2020,9,905,12,7110,J,11,62
2020,9,905,12,7110,J,17,106
2020,9,905,12,7110,J,22,136
2020,9,905,12,7110,J,25,155
2020,9,905,12,7110,J,28,184
2020,9,905,12,7110,J,32,207
2020,9,905,12,7110,J,75,477
2020,9,905,12,7110,J,90,544
2020,9,905,12,7110,J,90,571
2020,9,905,12,7120,J,21,135
2020,9,905,12,7120,J,49,300
2020,9,905,12,7120,J,62,408
2020,9,905,12,7120,J,79,482
2020,9,905,12,7210,J,101,622
2020,9,905,12,7210,J,110,669
2020,9,905,12,7210,J,110,695
2020,9,905,12,7210,J,44,276
2020,9,905,12,7210,J,89,561
2020,9,905,12,7220,J,24,157
2020,9,905,12,7220,J,30,188
2020,9,905,12,7220,J,39,253
2020,9,905,12,7220,J,67,423
2020,9,905,12,7220,J,68,439
2020,9,905,12,7230,J,33,209
2020,9,905,12,7230,J,86,552
2020,9,905,13,2000,J,260,3451
2020,9,905,13,2000,J,33,476
2020,9,905,13,2000,J,57,793
2020,9,905,13,2000,J,73,1005
2020,9,905,13,2010,J,466,6308
2020,9,905,13,2020,J,229,3019
2020,9,905,13,2020,J,47,661
2020,9,905,13,2020,J,62,823
2020,9,905,13,2020,J,68,886
2020,9,905,13,2030,J,112,1499
2020,9,905,13,2030,J,37,491
2020,9,905,13,2030,J,38,500
2020,9,905,13,2030,J,55,763
2020,9,905,13,2040,J,142,1869
2020,9,905,13,2040,J,49,641
2020,9,905,13,2040,J,74,989
2020,9,905,13,2050,J,14,182
2020,9,905,13,2050,J,16,238
2020,9,905,13,2050,J,21,281
2020,9,905,13,2050,J,22,263
2020,9,905,13,2050,J,25,353
2020,9,905,13,2060,J,26,351
2020,9,905,13,2060,J,30,383
2020,9,905,13,2060,J,77,1040
2020,9,905,13,2060,J,78,1028
2020,9,905,13,2070,J,18,239
2020,9,905,13,2070,J,21,251
2020,9,905,13,2070,J,22,260
2020,9,905,13,2070,J,28,387
2020,9,905,13,2070,J,3,35
2020,9,905,13,2070,J,5,65
2020,9,905,13,2070,J,70,868
2020,9,905,13,2070,J,9,100
2020,9,905,13,2110,J,13,145
2020,9,905,13,2110,J,4,45
2020,9,905,13,2110,J,4,45
2020,9,905,13,2110,J,4,56
2020,9,905,13,2110,J,56,738
2020,9,905,13,2110,J,7,82
2020,9,905,13,2120,J,4,50
2020,9,905,13,2120,J,7,86
2020,9,905,13,2130,J,12,159
2020,9,905,13,2130,J,2,23
2020,9,905,13,2130,J,30,395
2020,9,905,13,2130,J,4,44
2020,9,905,13,2130,J,8,112
2020,9,905,13,2140,J,56,755
2020,9,905,13,2140,J,6,80
2020,9,905,13,2150,J,10,131
2020,9,905,13,2150,J,4,57
2020,9,905,13,2150,J,5,78
2020,9,905,13,3000,J,10,127
2020,9,905,13,3000,J,15,200
2020,9,905,13,3000,J,15,205
2020,9,905,13,3000,J,17,228
2020,9,905,13,3000,J,28,368
2020,9,905,13,3000,J,30,391
2020,9,905,13,3000,J,37,511
2020,9,905,13,3000,J,50,606
2020,9,905,13,3010,J,22,276
2020,9,905,13,3010,J,26,339
2020,9,905,13,3010,J,29,367
2020,9,905,13,3010,J,30,408
2020,9,905,13,3010,J,39,510
2020,9,905,13,3020,J,11,152
2020,9,905,13,3020,J,15,182
2020,9,905,13,3020,J,25,330
2020,9,905,13,3110,J,14,162
2020,9,905,13,3110,J,2,26
2020,9,905,13,3110,J,20,268
2020,9,905,13,3110,J,26,337
2020,9,905,13,3110,J,3,37
2020,9,905,13,3110,J,44,578
2020,9,905,13,3110,J,8,104
2020,9,905,13,3110,J,9,121
2020,9,905,13,3120,J,18,253
2020,9,905,13,3120,J,25,327
2020,9,905,13,3120,J,3,37
2020,9,905,13,3120,J,47,597
2020,9,905,13,3120,J,63,773
2020,9,905,13,3130,J,13,187
2020,9,905,13,3130,J,33,453
2020,9,905,13,3130,J,35,437
2020,9,905,13,3140,J,16,189
2020,9,905,13,3140,J,3,45
2020,9,905,13,3140,J,4,47
